id.site,name.plant,name.plant.agg,cover.mean,cover.mean.agg,target.species,target.species.agg,cf,TaxonRank,IsChildTaxonOf,r.all.diagnostic,ffh.lrt,calth.btt,rlg,funct.group
N_JAS,Phleum pratense agg.,Phleum pratense agg.,0.5,0.5,1,1,no,AGG,Phleum,1,1,0,*,grass
N_JAS,Poa pratensis agg.,Poa pratensis agg.,0.775,0.775,1,1,no,AGG,Poa,1,1,0,*,grass
N_JAS,Poa trivialis s. l.,Poa trivialis s. l.,0.625,0.625,1,1,no,SPE,Poa,1,1,0,NA,grass
N_JAS,Rumex crispus,Rumex crispus,0.125,0.125,1,1,no,SPE,Rumex,1,0,0,*,herb
N_JAS,Trifolium dubium,Trifolium dubium agg.,15.75,15.75,1,1,no,SPE,Trifolium dubium agg.,0,1,0,*,legume
N_JAS,Trifolium pratense,Trifolium pratense,1,1,1,1,no,SPE,Trifolium,1,1,0,*,legume
N_JAS,Trifolium repens,Trifolium repens,0.375,0.375,1,1,no,SPE,Trifolium,1,1,0,*,legume
N_JAS,Vicia angustifolia s. l.,Vicia sativa agg.,0.15,0.15,0,1,no,AGG,Vicia sativa agg.,0,0,0,NA,legume
N_JAS,Vicia hirsuta,Vicia hirsuta,0.125,0.125,0,0,no,SPE,Vicia,0,0,0,*,legume
N_JAS,Vicia tetrasperma,Vicia tetrasperma agg.,1,1,0,0,no,SPE,Vicia tetrasperma agg.,0,0,0,*,legume
N_KAP,Achillea millefolium agg.,Achillea millefolium agg.,0.07500000000000001,0.07500000000000001,1,1,no,AGG,Achillea,1,1,0,*,herb
N_KAP,Agrostis capillaris,Agrostis capillaris,15.875,15.875,1,1,no,SPE,Agrostis,1,1,0,*,grass
N_KAP,Alopecurus pratensis,Alopecurus pratensis,3.5,3.5,1,1,no,SPE,Alopecurus,1,1,0,*,grass
N_KAP,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,0.125,0.125,1,1,no,SPE,Anthoxanthum odoratum agg.,0,1,0,NA,grass
N_KAP,Arrhenatherum elatius,Arrhenatherum elatius,5.25,5.25,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
N_KAP,Bellis perennis,Bellis perennis,0.025,0.025,1,1,no,SPE,Bellis,1,1,0,*,herb
N_KAP,Bromus hordeaceus,Bromus hordeaceus agg.,0.125,0.125,1,1,no,SPE,Bromus hordeaceus agg.,0,1,0,*,grass
N_KAP,Cirsium arvense,Cirsium arvense,0.125,0.125,0,0,no,SPE,Cirsium,0,0,0,*,herb
N_KAP,Cynosurus cristatus,Cynosurus cristatus,0.125,0.125,1,1,no,SPE,Cynosurus,1,1,0,*,grass
N_KAP,Daucus carota,Daucus carota,0.25,0.25,1,1,no,SPE,Daucus,0,1,0,*,herb
N_KAP,Equisetum arvense,Equisetum arvense,0.025,0.025,0,0,no,SPE,Equisetum,0,0,0,*,herb
N_KAP,Festuca pratensis s. str.,Festuca pratensis s. str.,0.5,0.5,1,1,no,SPE,Festuca pratensis s. l.,0,1,0,NA,grass
N_KAP,Festuca rubra,Festuca rubra agg.,0.75,0.75,1,1,no,SPE,Festuca rubra agg.,1,1,0,*,grass
N_KAP,Galium mollugo agg.,Galium mollugo agg.,0.05,0.05,0,1,no,AGG,Galium,0,0,0,*,herb
N_KAP,Holcus lanatus,Holcus lanatus,0.775,0.775,1,1,no,SPE,Holcus,1,1,0,*,grass
N_KAP,Lathyrus pratensis,Lathyrus pratensis,1.25,1.25,1,1,no,SPE,Lathyrus,1,1,0,*,legume
N_KAP,Lolium multiflorum,Lolium multiflorum,2.875,2.875,0,0,no,SPE,Lolium,0,0,0,nb,grass
N_KAP,Lolium perenne,Lolium perenne,10.875,10.875,1,1,no,SPE,Lolium,1,0,0,*,grass
N_KAP,Lotus corniculatus,Lotus corniculatus agg.,0.625,0.625,1,1,no,SPE,Lotus corniculatus agg.,0,1,0,*,legume
N_KAP,Myosotis arvensis,Myosotis arvensis,0.15,0.15,0,0,no,SPE,Myosotis,0,0,0,*,herb
N_KAP,Phleum pratense agg.,Phleum pratense agg.,0.525,0.525,1,1,no,AGG,Phleum,1,1,0,*,grass
N_KAP,Plantago lanceolata,Plantago lanceolata,30.625,30.625,1,1,no,SPE,Plantago,1,1,0,*,herb
N_KAP,Poa pratensis agg.,Poa pratensis agg.,1.75,1.75,1,1,no,AGG,Poa,1,1,0,*,grass
N_KAP,Poa trivialis s. l.,Poa trivialis s. l.,3,3,1,1,no,SPE,Poa,1,1,0,NA,grass
N_KAP,Potentilla reptans,Potentilla reptans,0.625,0.625,0,0,no,SPE,Potentilla,0,0,0,*,herb
N_KAP,Ranunculus acris,Ranunculus acris agg.,0.875,0.875,1,1,no,SPE,Ranunculus acris agg.,1,1,0,*,herb
N_KAP,Selinum dubium,Selinum dubium,0.05,0.05,1,1,no,SPE,Selinum,0,1,1,2,herb
N_KAP,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,0.5,0.5,1,1,no,SEC,Taraxacum,1,1,0,*,herb
N_KAP,Tragopogon pratensis s. l.,Tragopogon pratensis s. l.,0.125,0.125,1,1,no,AGG,Tragopogon,0,1,0,NA,herb
N_KAP,Trifolium dubium,Trifolium dubium agg.,0.75,0.75,1,1,no,SPE,Trifolium dubium agg.,0,1,0,*,legume
N_KAP,Trifolium pratense,Trifolium pratense,3.25,3.25,1,1,no,SPE,Trifolium,1,1,0,*,legume
N_KAP,Trifolium repens,Trifolium repens,0.3,0.3,1,1,no,SPE,Trifolium,1,1,0,*,legume
N_KAP,Vicia cracca,Vicia cracca agg.,0.05,0.05,1,1,no,SPE,Vicia cracca agg.,1,1,0,*,legume
N_KAP,Vicia tetrasperma,Vicia tetrasperma agg.,0.15,0.15,0,0,no,SPE,Vicia tetrasperma agg.,0,0,0,*,legume
N_KIR,Agrostis canina,Agrostis canina agg.,0.025,0.025,1,1,no,SPE,Agrostis canina agg.,0,0,1,*,grass
N_KIR,Agrostis capillaris,Agrostis capillaris,0.875,0.875,1,1,no,SPE,Agrostis,1,1,0,*,grass
N_KIR,Alopecurus pratensis,Alopecurus pratensis,5.75,5.75,1,1,no,SPE,Alopecurus,1,1,0,*,grass
N_KIR,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1.375,1.375,1,1,no,SPE,Anthoxanthum odoratum agg.,0,1,0,NA,grass
N_KIR,Cardamine pratensis s. l.,Cardamine pratensis agg.,0.07500000000000001,0.07500000000000001,1,1,no,SPE,Cardamine pratensis agg.,1,1,0,NA,herb
N_KIR,Carex acuta,Carex acuta agg.,0.025,0.025,1,1,no,SPE,Carex acuta agg.,0,0,1,*,grass
N_KIR,Carex hirta,Carex hirta,0.15,0.15,0,0,no,SPE,Carex,0,0,0,*,grass
N_KIR,Carex leporina,Carex leporina,0.025,0.025,1,1,no,SPE,Carex,0,1,0,*,grass
N_KIR,Cerastium holosteoides,Cerastium fontanum agg.,0.25,0.25,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
N_KIR,Cynosurus cristatus,Cynosurus cristatus,0.875,0.875,1,1,no,SPE,Cynosurus,1,1,0,*,grass
N_KIR,Dactylis glomerata s. str.,Dactylis glomerata agg.,6,6,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
N_KIR,Equisetum arvense,Equisetum arvense,10.025,10.025,0,0,no,SPE,Equisetum,0,0,0,*,herb
N_KIR,Equisetum palustre,Equisetum palustre,0.15,0.15,1,1,no,SPE,Equisetum,1,0,1,*,herb
N_KIR,Festuca pratensis s. str.,Festuca pratensis s. str.,2.625,2.625,1,1,no,SPE,Festuca pratensis s. l.,0,1,0,NA,grass
N_KIR,Festuca rubra,Festuca rubra agg.,24.25,24.25,1,1,no,SPE,Festuca rubra agg.,1,1,0,*,grass
N_KIR,Holcus lanatus,Holcus lanatus,8.5,8.5,1,1,no,SPE,Holcus,1,1,0,*,grass
N_KIR,Juncus effusus,Juncus effusus,5,5,1,1,no,SPE,Juncus,1,0,1,*,grass
N_KIR,Lathyrus pratensis,Lathyrus pratensis,0.775,0.775,1,1,no,SPE,Lathyrus,1,1,0,*,legume
N_KIR,Lolium perenne,Lolium perenne,2.25,2.25,1,1,no,SPE,Lolium,1,0,0,*,grass
N_KIR,Lotus corniculatus,Lotus corniculatus agg.,0.025,0.025,1,1,no,SPE,Lotus corniculatus agg.,0,1,0,*,legume
N_KIR,Lotus pedunculatus,Lotus pedunculatus,0.125,0.125,1,1,no,SPE,Lotus,1,1,1,*,legume
N_KIR,Luzula campestris agg.,Luzula campestris agg.,0.125,0.125,1,1,no,AGG,Luzula,1,1,0,*,grass
N_KIR,Persicaria amphibia,Persicaria amphibia,1.25,1.25,0,0,no,SPE,Persicaria,0,0,0,*,herb
N_KIR,Phleum pratense agg.,Phleum pratense agg.,1.25,1.25,1,1,no,AGG,Phleum,1,1,0,*,grass
N_KIR,Plantago lanceolata,Plantago lanceolata,8.5,8.5,1,1,no,SPE,Plantago,1,1,0,*,herb
N_KIR,Poa trivialis s. l.,Poa trivialis s. l.,0.025,0.025,1,1,no,SPE,Poa,1,1,0,NA,grass
N_KIR,Ranunculus acris,Ranunculus acris agg.,2.5,2.5,1,1,no,SPE,Ranunculus acris agg.,1,1,0,*,herb
N_KIR,Rumex acetosa,Rumex acetosa,0.875,0.875,1,1,no,SPE,Rumex,1,1,0,*,herb
N_KIR,Stellaria graminea,Stellaria graminea,0.05,0.05,1,1,no,SPE,Stellaria,1,1,0,*,herb
N_KIR,Trifolium dubium,Trifolium dubium agg.,0.025,0.025,1,1,no,SPE,Trifolium dubium agg.,0,1,0,*,legume
N_KIR,Trifolium pratense,Trifolium pratense,0.775,0.775,1,1,no,SPE,Trifolium,1,1,0,*,legume
N_KIR,Trifolium repens,Trifolium repens,0.025,0.025,1,1,no,SPE,Trifolium,1,1,0,*,legume
N_KIR,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,0.75,0.75,1,1,no,SPE,Veronica chamaedrys agg.,1,1,0,NA,herb
N_KIR,Vicia cracca,Vicia cracca agg.,0.775,0.775,1,1,no,SPE,Vicia cracca agg.,1,1,0,*,legume
N_KIR,Vicia tetrasperma,Vicia tetrasperma agg.,0.05,0.05,0,0,no,SPE,Vicia tetrasperma agg.,0,0,0,*,legume
N_KRI,Bellis perennis,Bellis perennis,0.125,0.125,1,1,no,SPE,Bellis,1,1,0,*,herb
N_KRI,Bromus hordeaceus,Bromus hordeaceus agg.,0.025,0.025,1,1,no,SPE,Bromus hordeaceus agg.,0,1,0,*,grass
N_KRI,Cerastium holosteoides,Cerastium fontanum agg.,17.875,17.875,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
N_KRI,Dactylis glomerata s. str.,Dactylis glomerata agg.,0.125,0.125,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
N_KRI,Festuca ovina agg.,Festuca ovina agg.,3.625,3.625,1,1,no,AG1,Festuca,0,1,0,*,grass
N_KRI,Festuca pratensis s. str.,Festuca pratensis s. str.,50,50,1,1,no,SPE,Festuca pratensis s. l.,0,1,0,NA,grass
N_KRI,Holcus lanatus,Holcus lanatus,1.65,1.65,1,1,no,SPE,Holcus,1,1,0,*,grass
N_KRI,Lolium perenne,Lolium perenne,0.75,0.75,1,1,no,SPE,Lolium,1,0,0,*,grass
N_KRI,Medicago lupulina,Medicago lupulina,0.125,0.125,1,1,no,SPE,Medicago,0,1,0,*,legume
N_KRI,Phleum pratense agg.,Phleum pratense agg.,0.15,0.15,1,1,no,AGG,Phleum,1,1,0,*,grass
N_KRI,Plantago lanceolata,Plantago lanceolata,0.125,0.125,1,1,no,SPE,Plantago,1,1,0,*,herb
N_KRI,Poa pratensis agg.,Poa pratensis agg.,5.5,5.5,1,1,no,AGG,Poa,1,1,0,*,grass
N_KRI,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,0.15,0.15,1,1,no,SEC,Taraxacum,1,1,0,*,herb
N_KRI,Veronica arvensis,Veronica arvensis,0.775,0.775,1,1,no,SPE,Veronica,0,1,0,*,herb
N_LUB,Achillea millefolium agg.,Achillea millefolium agg.,4.5,4.5,1,1,no,AGG,Achillea,1,1,0,*,herb
N_LUB,Alopecurus pratensis,Alopecurus pratensis,1.25,1.25,1,1,no,SPE,Alopecurus,1,1,0,*,grass
N_LUB,Arabidopsis thaliana,Arabidopsis thaliana,0.07500000000000001,0.07500000000000001,1,1,no,SPE,Arabidopsis,0,1,0,*,herb
N_LUB,Arrhenatherum elatius,Arrhenatherum elatius,7.625,7.625,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
N_LUB,Barbarea vulgaris s. l.,Barbarea vulgaris s. l.,5.5,5.5,0,0,no,AGG,Barbarea,0,0,0,*,herb
N_LUB,Bromus hordeaceus,Bromus hordeaceus agg.,26,26,1,1,no,SPE,Bromus hordeaceus agg.,0,1,0,*,grass
N_LUB,Capsella bursa-pastoris,Capsella bursa-pastoris,3.25,3.25,0,0,no,SPE,Capsella,0,0,0,*,herb
N_LUB,Cerastium glomeratum,Cerastium glomeratum,0.125,0.125,0,0,no,SPE,Cerastium,0,0,0,*,herb
N_LUB,Cerastium holosteoides,Cerastium fontanum agg.,12.5,12.5,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
N_LUB,Dactylis glomerata s. str.,Dactylis glomerata agg.,3.625,3.625,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
N_LUB,Draba verna s. str.,Draba verna agg.,0.05,0.05,1,1,no,SPE,Draba verna agg.,0,1,0,NA,herb
N_LUB,Festuca rubra,Festuca rubra agg.,1.75,1.75,1,1,no,SPE,Festuca rubra agg.,1,1,0,*,grass
N_LUB,Glechoma hederacea,Glechoma hederacea,0.15,0.15,1,1,no,SPE,Glechoma,0,1,0,*,herb
N_LUB,Holcus lanatus,Holcus lanatus,1.125,1.125,1,1,no,SPE,Holcus,1,1,0,*,grass
N_LUB,Lamium purpureum s. str.,Lamium purpureum s. str.,0.025,0.025,0,0,no,SPE,Lamium,0,0,0,NA,herb
N_LUB,Leucanthemum vulgare agg.,Leucanthemum vulgare agg.,11,11,1,1,no,AGG,Leucanthemum,1,1,0,*,herb
N_LUB,Lolium perenne,Lolium perenne,2,2,1,1,no,SPE,Lolium,1,0,0,*,grass
N_LUB,Luzula campestris agg.,Luzula campestris agg.,0.025,0.025,1,1,no,AGG,Luzula,1,1,0,*,grass
N_LUB,Lychnis flos-cuculi,Lychnis flos-cuculi,0.125,0.125,1,1,no,SPE,Lychnis (nom. rej. sub Silene),1,1,1,*,herb
N_LUB,Myosotis ramosissima,Myosotis ramosissima,0.125,0.125,1,1,no,SPE,Myosotis,0,1,0,*,herb
N_LUB,Persicaria amphibia,Persicaria amphibia,0.15,0.15,0,0,no,SPE,Persicaria,0,0,0,*,herb
N_LUB,Phleum pratense agg.,Phleum pratense agg.,0.275,0.275,1,1,no,AGG,Phleum,1,1,0,*,grass
N_LUB,Plantago lanceolata,Plantago lanceolata,0.125,0.125,1,1,no,SPE,Plantago,1,1,0,*,herb
N_LUB,Poa pratensis agg.,Poa pratensis agg.,19.875,19.875,1,1,no,AGG,Poa,1,1,0,*,grass
N_LUB,Ranunculus repens,Ranunculus repens,0.125,0.125,1,1,no,SPE,Ranunculus,1,1,0,*,herb
N_LUB,Rumex obtusifolius,Rumex obtusifolius,11,11,0,0,no,SPE,Rumex,0,0,0,*,herb
N_LUB,Saxifraga granulata,Saxifraga granulata,2.625,2.625,1,1,no,SPE,Saxifraga,0,1,0,V,herb
N_LUB,Senecio vernalis,Senecio vernalis,0.025,0.025,0,0,no,SPE,Senecio,0,0,0,nb,herb
N_LUB,Silene latifolia subsp. alba,Silene latifolia subsp. alba,0.125,0.125,0,0,no,SSP,Silene latifolia,0,0,0,*,herb
N_LUB,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,0.75,0.75,1,1,no,SEC,Taraxacum,1,1,0,*,herb
N_LUB,Trifolium dubium,Trifolium dubium agg.,0.525,0.525,1,1,no,SPE,Trifolium dubium agg.,0,1,0,*,legume
N_LUB,Valerianella locusta,Valerianella locusta,0.65,0.65,1,1,no,SPE,Valerianella,0,1,0,*,herb
N_LUB,Veronica arvensis,Veronica arvensis,0.5,0.5,1,1,no,SPE,Veronica,0,1,0,*,herb
N_LUB,Vicia cracca,Vicia cracca agg.,1,1,1,1,no,SPE,Vicia cracca agg.,1,1,0,*,legume
N_MAU,Achillea millefolium agg.,Achillea millefolium agg.,0.525,0.525,1,1,no,AGG,Achillea,1,1,0,*,herb
N_MAU,Agrostis capillaris,Agrostis capillaris,30.625,30.625,1,1,no,SPE,Agrostis,1,1,0,*,grass
N_MAU,Aira caryophyllea s. l.,Aira caryophyllea s. l.,0.15,0.15,1,1,no,SPE,Aira,0,1,0,NA,grass
N_MAU,Alopecurus pratensis,Alopecurus pratensis,0.5,0.5,1,1,no,SPE,Alopecurus,1,1,0,*,grass
N_MAU,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1.625,1.625,1,1,no,SPE,Anthoxanthum odoratum agg.,0,1,0,NA,grass
N_MAU,Cerastium holosteoides,Cerastium fontanum agg.,0.05,0.05,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
N_MAU,Crepis tectorum,Crepis tectorum,0.125,0.125,0,0,no,SPE,Crepis,0,0,0,*,herb
N_MAU,Dactylis glomerata s. str.,Dactylis glomerata agg.,0.275,0.275,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
N_MAU,Festuca ovina agg.,Festuca ovina agg.,0.25,0.25,1,1,no,AG1,Festuca,0,1,0,*,grass
N_MAU,Festuca rubra,Festuca rubra agg.,9,9,1,1,no,SPE,Festuca rubra agg.,1,1,0,*,grass
N_MAU,Hieracium pilosella,Hieracium pilosella,39.375,39.375,1,1,no,SPE,Hieracium subg. Pilosella,1,1,0,*,herb
N_MAU,Holcus lanatus,Holcus lanatus,0.625,0.625,1,1,no,SPE,Holcus,1,1,0,*,grass
N_MAU,Hypericum perforatum,Hypericum perforatum,2.125,2.125,1,1,no,SPE,Hypericum,0,1,0,*,herb
N_MAU,Hypochaeris radicata,Hypochaeris radicata,7,7,1,1,no,SPE,Hypochaeris,1,1,0,*,herb
N_MAU,Luzula campestris agg.,Luzula campestris agg.,0.275,0.275,1,1,no,AGG,Luzula,1,1,0,*,grass
N_MAU,Ornithopus perpusillus,Ornithopus perpusillus,0.15,0.15,1,1,no,SPE,Ornithopus,1,1,0,*,legume
N_MAU,Pinus sylvestris,Pinus sylvestris,0.025,0.025,0,0,no,SPE,Pinus,0,0,0,*,wood
N_MAU,Plantago lanceolata,Plantago lanceolata,3.125,3.125,1,1,no,SPE,Plantago,1,1,0,*,herb
N_MAU,Poa pratensis agg.,Poa pratensis agg.,0.5,0.5,1,1,no,AGG,Poa,1,1,0,*,grass
N_MAU,Prunus serotina,Prunus serotina,0.025,0.025,0,0,no,SPE,Prunus,0,0,0,nb,wood
N_MAU,Rumex acetosa,Rumex acetosa,4.5,4.5,1,1,no,SPE,Rumex,1,1,0,*,herb
N_MAU,Rumex acetosella s. l.,Rumex acetosella s. l.,0.25,0.25,1,1,no,SPE,Rumex,1,1,0,NA,herb
N_MAU,Senecio jacobaea,Senecio jacobaea,0.625,0.625,1,1,no,SPE,Senecio,0,1,0,*,herb
N_MAU,Stellaria graminea,Stellaria graminea,0.07500000000000001,0.07500000000000001,1,1,no,SPE,Stellaria,1,1,0,*,herb
N_MAU,Teesdalia nudicaulis,Teesdalia nudicaulis,1,1,1,1,no,SPE,Teesdalia,0,1,0,*,herb
N_MAU,Trifolium pratense,Trifolium pratense,0.125,0.125,1,1,no,SPE,Trifolium,1,1,0,*,legume
N_MAU,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,0.025,0.025,1,1,no,SPE,Veronica chamaedrys agg.,1,1,0,NA,herb
N_MAU,Veronica serpyllifolia,Veronica serpyllifolia,0.025,0.025,1,1,no,SPE,Veronica,0,1,0,*,herb
N_MAU,Vicia hirsuta,Vicia hirsuta,0.125,0.125,0,0,no,SPE,Vicia,0,0,0,*,legume
N_MAU,Vicia sativa,Vicia sativa agg.,0.25,0.25,1,1,no,SPE,Vicia,0,1,0,NA,legume
N_MAU,Vicia tetrasperma,Vicia tetrasperma agg.,0.4,0.4,0,0,no,SPE,Vicia tetrasperma agg.,0,0,0,*,legume
N_MEC,Cardamine pratensis s. l.,Cardamine pratensis agg.,0.125,0.125,1,1,no,SPE,Cardamine pratensis agg.,1,1,0,NA,herb
N_MEC,Cerastium holosteoides,Cerastium fontanum agg.,0.175,0.175,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
N_MEC,Erigeron canadensis,Erigeron canadensis,0.05,0.05,0,0,no,SPE,Erigeron,0,0,0,nb,herb
N_MEC,Galium aparine,Galium aparine agg.,0.025,0.025,0,0,no,SPE,Galium aparine agg.,0,0,0,*,herb
N_MEC,Holcus lanatus,Holcus lanatus,0.25,0.25,1,1,no,SPE,Holcus,1,1,0,*,grass
N_MEC,Lolium multiflorum,Lolium multiflorum,15,15,0,0,no,SPE,Lolium,0,0,0,nb,grass
N_MEC,Lolium perenne,Lolium perenne,68.75,68.75,1,1,no,SPE,Lolium,1,0,0,*,grass
N_MEC,Phleum pratense agg.,Phleum pratense agg.,1.125,1.125,1,1,no,AGG,Phleum,1,1,0,*,grass
N_MEC,Poa pratensis agg.,Poa pratensis agg.,0.125,0.125,1,1,no,AGG,Poa,1,1,0,*,grass
N_MEC,Polygonum aviculare s. l.,Polygonum aviculare agg.,0.025,0.025,0,0,no,SPE,Polygonum aviculare agg.,0,0,0,NA,herb
N_MEC,Ranunculus repens,Ranunculus repens,0.125,0.125,1,1,no,SPE,Ranunculus,1,1,0,*,herb
N_MEC,Rumex crispus,Rumex crispus,0.025,0.025,1,1,no,SPE,Rumex,1,0,0,*,herb
N_MEC,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,0.275,0.275,1,1,no,SEC,Taraxacum,1,1,0,*,herb
N_MEC,Trifolium pratense,Trifolium pratense,0.15,0.15,1,1,no,SPE,Trifolium,1,1,0,*,legume
N_MEC,Trifolium repens,Trifolium repens,0.025,0.025,1,1,no,SPE,Trifolium,1,1,0,*,legume
N_MOO,Achillea millefolium agg.,Achillea millefolium agg.,0.4,0.4,1,1,no,AGG,Achillea,1,1,0,*,herb
N_MOO,Alopecurus pratensis,Alopecurus pratensis,5.5,5.5,1,1,no,SPE,Alopecurus,1,1,0,*,grass
N_MOO,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1.25,1.25,1,1,no,SPE,Anthoxanthum odoratum agg.,0,1,0,NA,grass
N_MOO,Arrhenatherum elatius,Arrhenatherum elatius,0.25,0.25,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
N_MOO,Artemisia vulgaris,Artemisia vulgaris agg.,0.25,0.25,0,0,no,SPE,Artemisia vulgaris agg.,0,0,0,*,herb
N_MOO,Calystegia sepium,Calystegia sepium agg.,0.625,0.625,0,0,no,SPE,Calystegia sepium agg.,0,0,0,*,herb
N_MOO,Campanula rotundifolia s. str.,Campanula rotundifolia agg.,0.025,0.025,1,1,no,SPE,Campanula rotundifolia agg.,0,1,0,NA,herb
N_MOO,Capsella bursa-pastoris,Capsella bursa-pastoris,0.025,0.025,0,0,no,SPE,Capsella,0,0,0,*,herb
N_MOO,Centaurea scabiosa,Centaurea scabiosa,0.125,0.125,1,1,no,SPE,Centaurea,1,1,0,*,herb
N_MOO,Cerastium holosteoides,Cerastium fontanum agg.,0.2,0.2,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
N_MOO,Chenopodium album agg.,Chenopodium album agg.,0.025,0.025,0,0,no,AGG,Chenopodium,0,0,0,*,herb
N_MOO,Cirsium arvense,Cirsium arvense,0.125,0.125,0,0,no,SPE,Cirsium,0,0,0,*,herb
N_MOO,Crepis capillaris,Crepis capillaris,0.125,0.125,1,1,yes,SPE,Crepis,0,1,0,*,herb
N_MOO,Dactylis glomerata s. str.,Dactylis glomerata agg.,0.025,0.025,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
N_MOO,Daucus carota,Daucus carota,2.125,2.125,1,1,no,SPE,Daucus,0,1,0,*,herb
N_MOO,Festuca rubra,Festuca rubra agg.,43.75,43.75,1,1,no,SPE,Festuca rubra agg.,1,1,0,*,grass
N_MOO,Galium mollugo agg.,Galium mollugo agg.,3.125,3.125,0,1,no,AGG,Galium,0,0,0,*,herb
N_MOO,Galium verum s. str.,Galium verum agg.,0.5,0.5,1,1,no,SPE,Galium verum agg.,1,1,0,NA,herb
N_MOO,Holcus lanatus,Holcus lanatus,2.125,2.125,1,1,no,SPE,Holcus,1,1,0,*,grass
N_MOO,Hypericum perforatum,Hypericum perforatum,4.5,4.5,1,1,no,SPE,Hypericum,0,1,0,*,herb
N_MOO,Hypochaeris radicata,Hypochaeris radicata,0.5,0.5,1,1,no,SPE,Hypochaeris,1,1,0,*,herb
N_MOO,Leucanthemum vulgare agg.,Leucanthemum vulgare agg.,13.5,13.5,1,1,no,AGG,Leucanthemum,1,1,0,*,herb
N_MOO,Luzula multiflora s. str.,Luzula campestris agg.,0.5,0.5,1,1,no,SPE,Luzula multiflora s. l.,0,1,0,NA,grass
N_MOO,Pimpinella saxifraga,Pimpinella saxifraga agg.,0.2,0.2,1,1,no,SPE,Pimpinella saxifraga agg.,1,1,0,*,herb
N_MOO,Plantago lanceolata,Plantago lanceolata,24.375,24.375,1,1,no,SPE,Plantago,1,1,0,*,herb
N_MOO,Poa pratensis agg.,Poa pratensis agg.,13,13,1,1,no,AGG,Poa,1,1,0,*,grass
N_MOO,Rumex crispus,Rumex crispus,0.275,0.275,1,1,no,SPE,Rumex,1,0,0,*,herb
N_MOO,Rumex obtusifolius,Rumex obtusifolius,0.125,0.125,0,0,no,SPE,Rumex,0,0,0,*,herb
N_MOO,Silene latifolia subsp. alba,Silene latifolia subsp. alba,0.525,0.525,0,0,no,SSP,Silene latifolia,0,0,0,*,herb
N_MOO,Silene vulgaris,Silene vulgaris,0.275,0.275,1,1,no,SPE,Silene,0,1,0,*,herb
N_MOO,Stellaria graminea,Stellaria graminea,0.025,0.025,1,1,no,SPE,Stellaria,1,1,0,*,herb
N_MOO,Stellaria media agg.,Stellaria media agg.,0.125,0.125,0,0,no,AGG,Stellaria,0,0,0,*,herb
N_MOO,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,0.15,0.15,1,1,no,SEC,Taraxacum,1,1,0,*,herb
N_MOO,Thymus pulegioides s. l.,Thymus chamaedrys agg.,0.025,0.025,1,1,no,SPE,Thymus chamaedrys agg.,1,1,0,NA,herb
N_MOO,Tragopogon pratensis s. l.,Tragopogon pratensis s. l.,0.125,0.125,1,1,no,AGG,Tragopogon,0,1,0,NA,herb
N_MOO,Trifolium pratense,Trifolium pratense,0.275,0.275,1,1,no,SPE,Trifolium,1,1,0,*,legume
N_MOO,Trifolium repens,Trifolium repens,10,10,1,1,no,SPE,Trifolium,1,1,0,*,legume
N_MOO,Veronica arvensis,Veronica arvensis,0.025,0.025,1,1,no,SPE,Veronica,0,1,0,*,herb
N_NLG,Alopecurus pratensis,Alopecurus pratensis,11.5,11.5,1,1,no,SPE,Alopecurus,1,1,0,*,grass
N_NLG,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,2,2,1,1,no,SPE,Anthoxanthum odoratum agg.,0,1,0,NA,grass
N_NLG,Calamagrostis canescens,Calamagrostis canescens agg.,9.375,9.375,1,1,no,SPE,Calamagrostis canescens agg.,0,0,1,*,grass
N_NLG,Cerastium holosteoides,Cerastium fontanum agg.,0.05,0.05,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
