id.plot,name.plant,cf,TaxonRank,IsChildTaxonOf,remarks,cover.adapt.brbl,cover
M_KUH_A3,Scabiosa canescens,yes,SPE,Scabiosa,cf,1a,2
M_KUH_A3,Seseli annuum,no,SPE,Seseli,NA,+,0.5
M_KUH_A3,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,r,0.1
M_KUH_A3,Thymus praecox,no,SPE,Thymus,NA,1b,4
M_KUH_A3,Viola hirta,no,SPE,Viola,NA,1a,2
M_KUH_A4,Arenaria serpyllifolia s. l.,no,SPE,Arenaria serpyllifolia agg.,NA,r,0.1
M_KUH_A4,Bromus erectus,no,SPE,Bromus,NA,3,37.5
M_KUH_A4,Cerastium glutinosum,no,SPE,Cerastium pumilum agg.,NA,+,0.5
M_KUH_A4,Cirsium acaulon,no,SPE,Cirsium,NA,r,0.1
M_KUH_A4,Euphorbia cyparissias,no,SPE,Euphorbia,NA,1a,2
M_KUH_A4,Festuca ovina agg.,no,AG1,Festuca,Festuca ovina s. l.,1a,2
M_KUH_A4,Festuca rupicola,no,SPE,Festuca ovina agg.,NA,+,0.5
M_KUH_A4,Festuca valesiaca s. l.,no,AGG,Festuca ovina agg.,NA,2a,10
M_KUH_A4,Galium verum s. str.,no,SPE,Galium verum agg.,NA,+,0.5
M_KUH_A4,Koeleria pyramidata,no,SPE,Koeleria pyramidata agg.,NA,+,0.5
M_KUH_A4,Potentilla verna,no,SPE,Potentilla verna agg.,eingetragen als Potentilla neumanniana,r,0.1
M_KUH_A4,Securigera varia,no,SPE,Securigera,NA,+,0.5
M_KUH_A4,Silene vulgaris,no,SPE,Silene,NA,r,0.1
M_KUH_A4,Sonchus oleraceus,no,SPE,Sonchus,NA,r,0.1
M_KUH_T,Antennaria dioica,no,SPE,Antennaria,NA,NA,NA
M_KUH_T,Campanula rapunculoides,yes,SPE,Campanula,cf,NA,NA
M_KUH_T,Convolvulus arvensis,no,SPE,Convolvulus,NA,NA,NA
M_KUH_T,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,NA,NA,NA
M_KUH_T,Echium vulgare,no,SPE,Echium,NA,NA,NA
M_KUH_T,Galium aparine,no,SPE,Galium aparine agg.,NA,NA,NA
M_KUH_T,Galium glaucum,no,SPE,Galium,NA,NA,NA
M_KUH_T,Hieracium,no,GAT,Asteraceae,spec.,NA,NA
M_KUH_T,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,NA,NA,NA
M_KUH_T,Leucanthemum vulgare s. str.,no,SPE,Leucanthemum vulgare agg.,NA,NA,NA
M_KUH_T,Medicago falcata s. str.,no,SPE,Medicago sativa agg.,NA,NA,NA
M_KUH_T,Ononis repens,no,SPE,Ononis spinosa agg.,NA,NA,NA
M_KUH_T,Orchis purpurea,no,SPE,Orchis,NA,NA,NA
M_KUH_T,Potentilla reptans,no,SPE,Potentilla,NA,NA,NA
M_KUH_T,Ranunculus bulbosus,no,SPE,Ranunculus,NA,NA,NA
M_KUH_T,Rosa,no,GAT,Rosaceae,spec.,NA,NA
M_KUH_T,Salvia pratensis,no,SPE,Salvia,NA,NA,NA
M_KUH_T,Sambucus nigra,no,SPE,Sambucus,NA,NA,NA
M_KUH_T,Scabiosa ochroleuca,no,SPE,Scabiosa,NA,NA,NA
M_KUH_T,Senecio jacobaea,no,SPE,Senecio,NA,NA,NA
M_KUH_T,Silene latifolia subsp. alba,no,SSP,Silene latifolia,NA,NA,NA
M_KUH_T,Tragopogon,no,GAT,Asteraceae,spec.,NA,NA
M_LOB_A1,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
M_LOB_A1,Agrimonia eupatoria,no,SPE,Agrimonia,NA,2b,20
M_LOB_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2a,10
M_LOB_A1,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,NA,1a,2
M_LOB_A1,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,1a,2
M_LOB_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,+,0.5
M_LOB_A1,Daucus carota,no,SPE,Daucus,NA,+,0.5
M_LOB_A1,Elymus repens s. str.,no,SPE,Elymus,NA,1b,4
M_LOB_A1,Festuca rubra,no,SPE,Festuca rubra agg.,NA,1a,2
M_LOB_A1,Galium verum s. str.,no,SPE,Galium verum agg.,NA,2b,20
M_LOB_A1,Leontodon hispidus,no,SPE,Leontodon,NA,1a,2
M_LOB_A1,Picris hieracioides s. l.,no,SPE,Picris,NA,1a,2
M_LOB_A1,Plantago lanceolata,no,SPE,Plantago,NA,1a,2
M_LOB_A1,Poa pratensis agg.,no,AGG,Poa,NA,1b,4
M_LOB_A1,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,r,0.1
M_LOB_A1,Trifolium campestre,no,SPE,Trifolium,NA,2a,10
M_LOB_A1,Trifolium repens,no,SPE,Trifolium,NA,r,0.1
M_LOB_A1,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,1a,2
M_LOB_A1,Vicia hirsuta,no,SPE,Vicia,NA,2a,10
M_LOB_A1,Vicia sativa agg.,no,AGG,Vicia,NA,2a,10
M_LOB_A2,Agrimonia eupatoria,no,SPE,Agrimonia,NA,1b,4
M_LOB_A2,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,r,0.1
M_LOB_A2,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,3,37.5
M_LOB_A2,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,NA,+,0.5
M_LOB_A2,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,1a,2
M_LOB_A2,Cornus sanguinea,no,SPE,Cornus,NA,+,0.5
M_LOB_A2,Daucus carota,no,SPE,Daucus,NA,+,0.5
M_LOB_A2,Elymus repens s. str.,no,SPE,Elymus,NA,1b,4
M_LOB_A2,Eryngium campestre,no,SPE,Eryngium,NA,r,0.1
M_LOB_A2,Falcaria vulgaris,no,SPE,Falcaria,NA,1a,2
M_LOB_A2,Festuca rubra,no,SPE,Festuca rubra agg.,NA,1a,2
M_LOB_A2,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,+,0.5
M_LOB_A2,Galium verum s. str.,no,SPE,Galium verum agg.,NA,2b,20
M_LOB_A2,Lathyrus tuberosus,no,SPE,Lathyrus,NA,1a,2
M_LOB_A2,Myosotis ramosissima,no,SPE,Myosotis,NA,1a,2
M_LOB_A2,Poa pratensis agg.,no,AGG,Poa,NA,2a,10
M_LOB_A2,Trifolium campestre,no,SPE,Trifolium,NA,1a,2
M_LOB_A2,Veronica arvensis,no,SPE,Veronica,NA,+,0.5
M_LOB_A2,Vicia hirsuta,no,SPE,Vicia,NA,1b,4
M_LOB_A2,Vicia sativa agg.,no,AGG,Vicia,NA,1b,4
M_LOB_A3,Achillea millefolium agg.,no,AGG,Achillea,NA,1a,2
M_LOB_A3,Agrimonia eupatoria,no,SPE,Agrimonia,NA,2a,10
M_LOB_A3,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,r,0.1
M_LOB_A3,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2b,20
M_LOB_A3,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,NA,+,0.5
M_LOB_A3,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,1a,2
M_LOB_A3,Elymus repens s. str.,no,SPE,Elymus,NA,1a,2
M_LOB_A3,Eryngium campestre,no,SPE,Eryngium,NA,+,0.5
M_LOB_A3,Falcaria vulgaris,no,SPE,Falcaria,NA,1a,2
M_LOB_A3,Festuca rubra,no,SPE,Festuca rubra agg.,NA,2a,10
M_LOB_A3,Festuca rupicola,no,SPE,Festuca ovina agg.,NA,1b,4
M_LOB_A3,Galium verum s. str.,no,SPE,Galium verum agg.,NA,2a,10
M_LOB_A3,Hypericum perforatum,no,SPE,Hypericum,NA,1b,4
M_LOB_A3,Poa pratensis agg.,no,AGG,Poa,NA,2b,20
M_LOB_A3,Trifolium campestre,no,SPE,Trifolium,NA,1a,2
M_LOB_A3,Veronica arvensis,no,SPE,Veronica,NA,+,0.5
M_LOB_A3,Vicia hirsuta,no,SPE,Vicia,NA,2a,10
M_LOB_A3,Vicia sativa agg.,no,AGG,Vicia,NA,2a,10
M_LOB_A4,Agrimonia eupatoria,no,SPE,Agrimonia,NA,2b,20
M_LOB_A4,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2a,10
M_LOB_A4,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,NA,1a,2
M_LOB_A4,Cerastium glomeratum,no,SPE,Cerastium,NA,+,0.5
M_LOB_A4,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,1b,4
M_LOB_A4,Daucus carota,no,SPE,Daucus,NA,+,0.5
M_LOB_A4,Elymus repens s. str.,no,SPE,Elymus,NA,1a,2
M_LOB_A4,Falcaria vulgaris,no,SPE,Falcaria,NA,1b,4
M_LOB_A4,Festuca rubra,no,SPE,Festuca rubra agg.,NA,1b,4
M_LOB_A4,Festuca rupicola,no,SPE,Festuca ovina agg.,NA,1b,4
M_LOB_A4,Galium verum s. str.,no,SPE,Galium verum agg.,NA,2b,20
M_LOB_A4,Lathyrus tuberosus,no,SPE,Lathyrus,NA,+,0.5
M_LOB_A4,Medicago lupulina,no,SPE,Medicago,NA,r,0.1
M_LOB_A4,Myosotis ramosissima,no,SPE,Myosotis,NA,1a,2
M_LOB_A4,Plantago lanceolata,no,SPE,Plantago,NA,1b,4
M_LOB_A4,Poa pratensis agg.,no,AGG,Poa,NA,2b,20
M_LOB_A4,Trifolium campestre,no,SPE,Trifolium,NA,1a,2
M_LOB_A4,Trifolium repens,no,SPE,Trifolium,NA,+,0.5
M_LOB_A4,Veronica arvensis,no,SPE,Veronica,NA,+,0.5
M_LOB_A4,Vicia sativa agg.,no,AGG,Vicia,NA,2b,20
M_LOB_T,Astragalus glycyphyllos,no,SPE,Astragalus,NA,NA,NA
M_LOB_T,Bellis perennis,no,SPE,Bellis,NA,NA,NA
M_LOB_T,Centaurea jacea agg.,no,AGG,Centaurea,NA,NA,NA
M_LOB_T,Crataegus,no,GAT,Rosaceae,spec.,NA,NA
M_LOB_T,Filipendula vulgaris,no,SPE,Filipendula,NA,NA,NA
M_LOB_T,Hieracium,no,GAT,Asteraceae,spec.,NA,NA
M_LOB_T,Holcus lanatus,no,SPE,Holcus,NA,NA,NA
M_LOB_T,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,NA,NA,NA
M_LOB_T,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,stand vorher L. corniculatus agg.,NA,NA
M_LOB_T,Luzula luzuloides,no,SPE,Luzula,NA,NA,NA
M_LOB_T,Muscari tenuiflorum,no,SPE,Muscari,NA,NA,NA
M_LOB_T,Rosa,no,GAT,Rosaceae,spec.,NA,NA
M_LOB_T,Scabiosa ochroleuca,no,SPE,Scabiosa,NA,NA,NA
M_LOB_T,Senecio vernalis,no,SPE,Senecio,NA,NA,NA
M_LOB_T,Stellaria graminea,no,SPE,Stellaria,NA,NA,NA
M_LOB_T,Trifolium pratense,no,SPE,Trifolium,NA,NA,NA
M_LOB_T,Vicia cracca,no,SPE,Vicia cracca agg.,eingetragen als Vicia cracca agg.,NA,NA
M_MOZ_A1,Achillea ptarmica,no,SPE,Achillea ptarmica agg.,NA,2b,20
M_MOZ_A1,Alopecurus pratensis,no,SPE,Alopecurus,NA,2b,20
M_MOZ_A1,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,2a,10
M_MOZ_A1,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,NA,+,0.5
M_MOZ_A1,Carex hirta,no,SPE,Carex,NA,2a,10
M_MOZ_A1,Cerastium glomeratum,no,SPE,Cerastium,NA,1a,2
M_MOZ_A1,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,1b,4
M_MOZ_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2a,10
M_MOZ_A1,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1b,4
M_MOZ_A1,Holcus lanatus,no,SPE,Holcus,NA,2a,10
M_MOZ_A1,Juncus effusus,no,SPE,Juncus,NA,r,0.1
M_MOZ_A1,Lysimachia nummularia,no,SPE,Lysimachia,NA,+,0.5
M_MOZ_A1,Mentha aquatica,no,SPE,Mentha,NA,1b,4
M_MOZ_A1,Myosotis discolor,no,SPE,Myosotis,NA,+,0.5
M_MOZ_A1,Plantago uliginosa,no,SPE,Plantago major agg.,NA,1a,2
M_MOZ_A1,Poa humilis,no,SPE,Poa pratensis agg.,NA,2a,10
M_MOZ_A1,Poa pratensis s. str.,no,SPE,Poa pratensis agg.,NA,2a,10
M_MOZ_A1,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,2a,10
M_MOZ_A1,Ranunculus auricomus agg.,no,AGG,Ranunculus,NA,r,0.1
M_MOZ_A1,Rumex acetosa,no,SPE,Rumex,NA,+,0.5
M_MOZ_A1,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,NA,1a,2
M_MOZ_A1,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,1a,2
M_MOZ_A1,Trifolium repens,no,SPE,Trifolium,NA,+,0.5
M_MOZ_A1,Veronica arvensis,no,SPE,Veronica,NA,r,0.1
M_MOZ_A2,Achillea millefolium agg.,no,AGG,Achillea,NA,1a,2
M_MOZ_A2,Achillea ptarmica,no,SPE,Achillea ptarmica agg.,NA,1a,2
M_MOZ_A2,Agrostis stolonifera,no,SPE,Agrostis stolonifera agg.,NA,1b,4
M_MOZ_A2,Alopecurus pratensis,no,SPE,Alopecurus,NA,3,37.5
M_MOZ_A2,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,2a,10
M_MOZ_A2,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,NA,+,0.5
M_MOZ_A2,Carex hirta,no,SPE,Carex,NA,+,0.5
M_MOZ_A2,Centaurea jacea agg.,no,AGG,Centaurea,NA,1a,2
M_MOZ_A2,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,1b,4
M_MOZ_A2,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,+,0.5
M_MOZ_A2,Daucus carota,no,SPE,Daucus,NA,1b,4
M_MOZ_A2,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1a,2
M_MOZ_A2,Glechoma hederacea,no,SPE,Glechoma,NA,1a,2
M_MOZ_A2,Holcus lanatus,no,SPE,Holcus,NA,2a,10
M_MOZ_A2,Lysimachia nummularia,no,SPE,Lysimachia,NA,1b,4
M_MOZ_A2,Mentha aquatica,no,SPE,Mentha,NA,1a,2
M_MOZ_A2,Plantago lanceolata,no,SPE,Plantago,NA,1b,4
M_MOZ_A2,Poa pratensis s. str.,no,SPE,Poa pratensis agg.,NA,1a,2
M_MOZ_A2,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,1b,4
M_MOZ_A2,Rumex acetosa,no,SPE,Rumex,NA,1b,4
M_MOZ_A2,Stellaria graminea,no,SPE,Stellaria,NA,2a,10
M_MOZ_A2,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,1a,2
M_MOZ_A2,Trifolium repens,no,SPE,Trifolium,NA,1a,2
M_MOZ_A2,Veronica arvensis,no,SPE,Veronica,NA,+,0.5
M_MOZ_A2,Veronica serpyllifolia,no,SPE,Veronica,NA,1b,4
M_MOZ_A3,Agrostis stolonifera,no,SPE,Agrostis stolonifera agg.,NA,2b,20
M_MOZ_A3,Alchemilla vulgaris agg.,no,AGG,Alchemilla,NA,+,0.5
M_MOZ_A3,Alopecurus pratensis,no,SPE,Alopecurus,NA,2b,20
M_MOZ_A3,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1a,2
M_MOZ_A3,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,NA,1b,4
M_MOZ_A3,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,1a,2
M_MOZ_A3,Glechoma hederacea,no,SPE,Glechoma,NA,+,0.5
M_MOZ_A3,Holcus lanatus,no,SPE,Holcus,NA,2b,20
M_MOZ_A3,Lotus pedunculatus,no,SPE,Lotus,NA,+,0.5
M_MOZ_A3,Plantago lanceolata,no,SPE,Plantago,NA,+,0.5
M_MOZ_A3,Plantago uliginosa,no,SPE,Plantago major agg.,NA,1a,2
M_MOZ_A3,Poa pratensis s. str.,no,SPE,Poa pratensis agg.,NA,2b,20
M_MOZ_A3,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,2a,10
M_MOZ_A3,Rumex acetosa,no,SPE,Rumex,NA,1b,4
M_MOZ_A3,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,NA,+,0.5
M_MOZ_A3,Stellaria graminea,no,SPE,Stellaria,NA,2a,10
M_MOZ_A3,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,1a,2
M_MOZ_A3,Trifolium pratense,no,SPE,Trifolium,NA,1b,4
M_MOZ_A3,Trifolium repens,no,SPE,Trifolium,NA,+,0.5
M_MOZ_A4,Achillea ptarmica,no,SPE,Achillea ptarmica agg.,NA,2b,20
M_MOZ_A4,Alopecurus pratensis,no,SPE,Alopecurus,NA,4,62.5
M_MOZ_A4,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,1a,2
M_MOZ_A4,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,+,0.5
M_MOZ_A4,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,NA,1a,2
M_MOZ_A4,Holcus lanatus,no,SPE,Holcus,NA,2b,20
M_MOZ_A4,Poa pratensis s. str.,no,SPE,Poa pratensis agg.,NA,1b,4
M_MOZ_A4,Ranunculus repens,no,SPE,Ranunculus,NA,2a,10
M_MOZ_A4,Rumex acetosa,no,SPE,Rumex,NA,1b,4
M_MOZ_A4,Rumex crispus,no,SPE,Rumex,NA,r,0.1
M_MOZ_A4,Stellaria graminea,no,SPE,Stellaria,NA,1b,4
M_MOZ_A4,Trifolium repens,no,SPE,Trifolium,NA,1a,2
M_MOZ_A4,Veronica arvensis,no,SPE,Veronica,NA,+,0.5
M_MOZ_A4,Veronica serpyllifolia,no,SPE,Veronica,NA,1a,2
M_MOZ_T,Ajuga reptans,no,SPE,Ajuga,NA,NA,NA
M_MOZ_T,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,NA,NA
M_MOZ_T,Bellis perennis,no,SPE,Bellis,NA,NA,NA
M_MOZ_T,Cirsium arvense,no,SPE,Cirsium,NA,NA,NA
M_MOZ_T,Elymus repens s. str.,no,SPE,Elymus,NA,NA,NA
M_MOZ_T,Festuca rubra,no,SPE,Festuca rubra agg.,NA,NA,NA
M_MOZ_T,Filipendula ulmaria,no,SPE,Filipendula,NA,NA,NA
M_MOZ_T,Galium boreale,no,SPE,Galium,NA,NA,NA
M_MOZ_T,Galium verum s. str.,no,SPE,Galium verum agg.,NA,NA,NA
M_MOZ_T,Hypericum maculatum s. str.,no,SPE,Hypericum maculatum agg.,NA,NA,NA
M_MOZ_T,Lathyrus pratensis,no,SPE,Lathyrus,NA,NA,NA
M_MOZ_T,Myosotis scorpioides,no,SPE,Myosotis scorpioides agg.,NA,NA,NA
M_MOZ_T,Potentilla anserina,no,SPE,Potentilla,NA,NA,NA
M_MOZ_T,Rumex obtusifolius,no,SPE,Rumex,NA,NA,NA
M_MOZ_T,Saxifraga granulata,no,SPE,Saxifraga,NA,NA,NA
M_MOZ_T,Tragopogon pratensis s. l.,no,AGG,Tragopogon,NA,NA,NA
M_MOZ_T,Trifolium dubium,no,SPE,Trifolium dubium agg.,NA,NA,NA
M_MOZ_T,Valerianella locusta,no,SPE,Valerianella,NA,NA,NA
M_MOZ_T,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,NA,NA
M_MOZ_T,Vicia cracca,no,SPE,Vicia cracca agg.,NA,NA,NA
M_NEL_A1,Acinos arvensis,no,SPE,Acinos,NA,1a,2
M_NEL_A1,Arenaria serpyllifolia s. l.,no,SPE,Arenaria serpyllifolia agg.,NA,r,0.1
M_NEL_A1,Bromus erectus,no,SPE,Bromus,NA,+,0.5
M_NEL_A1,Centaurea stoebe s. l.,no,AGG,Centaurea paniculata agg.,ändern in s. str?,1b,4
M_NEL_A1,Echium vulgare,no,SPE,Echium,NA,r,0.1
M_NEL_A1,Euphorbia cyparissias,no,SPE,Euphorbia,NA,+,0.5
M_NEL_A1,Festuca ovina agg.,no,AG1,Festuca,NA,+,0.5
M_NEL_A1,Koeleria macrantha,no,SPE,Koeleria pyramidata agg.,NA,+,0.5
M_NEL_A1,Oxytropis pilosa,no,SPE,Oxytropis,NA,1a,2
M_NEL_A1,Potentilla incana,no,SPE,Potentilla verna agg.,eingetragen als Potentilla cinerea auct.,+,0.5
M_NEL_A1,Salvia pratensis,no,SPE,Salvia,NA,+,0.5
M_NEL_A1,Stipa capillata,no,SPE,Stipa,NA,1b,4
M_NEL_A2,Alyssum montanum,no,SPE,Alyssum,NA,r,0.1
M_NEL_A2,Arenaria serpyllifolia s. l.,no,SPE,Arenaria serpyllifolia agg.,NA,r,0.1
M_NEL_A2,Bromus erectus,no,SPE,Bromus,NA,2a,10
M_NEL_A2,Bromus sterilis,no,SPE,Bromus,NA,+,0.5
M_NEL_A2,Echium vulgare,no,SPE,Echium,NA,1a,2
M_NEL_A2,Festuca csikhegyensis,no,SPE,Festuca ovina agg.,NA,+,0.5
M_NEL_A2,Rosa rubiginosa,no,SPE,Rosa rubiginosa agg.,ggf. auch Rosa rubiginosa agg.,1b,4
M_NEL_A2,Sanguisorba minor s. l.,no,SPE,Sanguisorba,NA,1a,2
M_NEL_A2,Stachys recta,no,SPE,Stachys,NA,+,0.5
M_NEL_A3,Alyssum montanum,no,SPE,Alyssum,NA,+,0.5
M_NEL_A3,Bromus erectus,no,SPE,Bromus,NA,2a,10
M_NEL_A3,Centaurea jacea agg.,no,AGG,Centaurea,NA,r,0.1
M_NEL_A3,Centaurea stoebe s. l.,no,AGG,Centaurea paniculata agg.,ändern in s. str?,1b,4
M_NEL_A3,Echium vulgare,no,SPE,Echium,NA,r,0.1
M_NEL_A3,Eryngium campestre,no,SPE,Eryngium,NA,1a,2
M_NEL_A3,Euphorbia cyparissias,no,SPE,Euphorbia,NA,+,0.5
M_NEL_A3,Festuca csikhegyensis,no,SPE,Festuca ovina agg.,NA,+,0.5
M_NEL_A3,Festuca valesiaca s. l.,no,AGG,Festuca ovina agg.,NA,1a,2
M_NEL_A3,Oxytropis pilosa,no,SPE,Oxytropis,NA,+,0.5
M_NEL_A3,Petrorhagia prolifera,no,SPE,Petrorhagia,NA,r,0.1
M_NEL_A3,Potentilla incana,no,SPE,Potentilla verna agg.,eingetragen als Potentilla cinerea auct.,+,0.5
M_NEL_A3,Seseli hippomarathrum,no,SPE,Seseli,NA,r,0.1
M_NEL_A3,Stachys recta,no,SPE,Stachys,NA,1a,2
M_NEL_A4,Acinos arvensis,no,SPE,Acinos,Steinquendel,+,0.5
M_NEL_A4,Alyssum montanum,no,SPE,Alyssum,NA,1b,4
M_NEL_A4,Arenaria serpyllifolia s. l.,no,SPE,Arenaria serpyllifolia agg.,NA,r,0.1
M_NEL_A4,Bromus erectus,no,SPE,Bromus,NA,2a,10
M_NEL_A4,Carlina vulgaris s. str.,no,SPE,Carlina vulgaris agg.,NA,r,0.1
M_NEL_A4,Centaurea stoebe s. l.,no,AGG,Centaurea paniculata agg.,ändern in s. str?,+,0.5
M_NEL_A4,Convolvulus arvensis,no,SPE,Convolvulus,NA,r,0.1
M_NEL_A4,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,NA,r,0.1
M_NEL_A4,Eryngium campestre,no,SPE,Eryngium,NA,+,0.5
M_NEL_A4,Festuca csikhegyensis,no,SPE,Festuca ovina agg.,NA,1a,2
M_NEL_A4,Helictotrichon pratense,no,SPE,Helictotrichon,NA,+,0.5
M_NEL_A4,Oxytropis pilosa,no,SPE,Oxytropis,NA,+,0.5
M_NEL_A4,Rosa rubiginosa,no,SPE,Rosa rubiginosa agg.,ggf. auch Rosa rubiginosa agg.,1a,2
M_NEL_A4,Salvia pratensis,no,SPE,Salvia,NA,1a,2
M_NEL_A4,Stipa capillata,no,SPE,Stipa,NA,1a,2
M_NEL_T,Allium,no,GAT,Asparagaceae,nochmal kontrollieren,NA,NA
M_NEL_T,Artemisia campestris,no,SPE,Artemisia,NA,NA,NA
M_NEL_T,Asparagus officinalis,no,SPE,Asparagus,NA,NA,NA
M_NEL_T,Astragalus exscapus,no,SPE,Astragalus,NA,NA,NA
M_NEL_T,Berberis vulgaris,no,SPE,Berberis,Berberitze,NA,NA
M_NEL_T,Carduus acanthoides,no,SPE,Carduus,NA,NA,NA
M_NEL_T,Cerastium,no,GAT,Caryophyllaceae,NA,NA,NA
M_NEL_T,Crataegus,no,GAT,Rosaceae,NA,NA,NA
M_NEL_T,Galium mollugo agg.,no,AGG,Galium,aufgeschrieben als Galium album,NA,NA
M_NEL_T,Galium verum s. str.,no,SPE,Galium verum agg.,NA,NA,NA
M_NEL_T,Hypericum perforatum,no,SPE,Hypericum,NA,NA,NA
M_NEL_T,Lappula squarrosa,no,SPE,Lappula,NA,NA,NA
M_NEL_T,Ligustrum vulgare,no,SPE,Ligustrum,Liguster,NA,NA
M_NEL_T,Mahonia aquifolium,no,SPE,Mahonia,NA,NA,NA
M_NEL_T,Onopordum acanthium,no,SPE,Onopordum,NA,NA,NA
M_NEL_T,Poa bulbosa,no,SPE,Poa,NA,NA,NA
M_NEL_T,Potentilla heptaphylla,no,SPE,Potentilla,NA,NA,NA
M_NEL_T,Prunus spinosa s. str.,no,SPE,Prunus spinosa agg.,NA,NA,NA
M_NEL_T,Reseda lutea,no,SPE,Reseda,NA,NA,NA
M_NEL_T,Reseda luteola,no,SPE,Reseda,NA,NA,NA
M_NEL_T,Securigera varia,no,SPE,Securigera,NA,NA,NA
M_NEL_T,Senecio vernalis,no,SPE,Senecio,NA,NA,NA
M_NEL_T,Sisymbrium loeselii,no,SPE,Sisymbrium,NA,NA,NA
M_NEL_T,Tragopogon dubius,no,SPE,Tragopogon,NA,NA,NA
M_NEL_T,Ulmus minor,no,SPE,Ulmus,?,NA,NA
M_NIS_A1,Achillea millefolium agg.,no,AGG,Achillea,NA,+,0.5
M_NIS_A1,Agrimonia eupatoria,no,SPE,Agrimonia,NA,1a,2
M_NIS_A1,Arabis hirsuta,no,SPE,Arabis hirsuta agg.,NA,r,0.1
M_NIS_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,2a,10
M_NIS_A1,Astragalus glycyphyllos,no,SPE,Astragalus,NA,+,0.5
M_NIS_A1,Berberis vulgaris,no,SPE,Berberis,NA,+,0.5
M_NIS_A1,Brachypodium sylvaticum,no,SPE,Brachypodium,NA,+,0.5
M_NIS_A1,Bromus sterilis,no,SPE,Bromus,NA,+,0.5
M_NIS_A1,Bupleurum falcatum,no,SPE,Bupleurum,NA,+,0.5
M_NIS_A1,Campanula rapunculoides,no,SPE,Campanula,NA,+,0.5
M_NIS_A1,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,r,0.1
M_NIS_A1,Clinopodium vulgare,no,SPE,Clinopodium,NA,+,0.5
M_NIS_A1,Daucus carota,no,SPE,Daucus,NA,1a,2
M_NIS_A1,Falcaria vulgaris,no,SPE,Falcaria,NA,+,0.5
M_NIS_A1,Festuca rubra,no,SPE,Festuca rubra agg.,NA,2a,10
