id.site,name.plant,cf,TaxonRank,IsChildTaxonOf,cover.mean
M_DOB,Falcaria vulgaris,no,SPE,Falcaria,0.1
M_DOB,Festuca ovina agg.,no,AG1,Festuca,0.125
M_DOB,Festuca rubra,no,SPE,Festuca rubra agg.,0.05
M_DOB,Festuca rupicola,yes,SPE,Festuca ovina agg.,6
M_DOB,Festuca rupicola,no,SPE,Festuca ovina agg.,1
M_DOB,Galium mollugo agg.,no,AGG,Galium,1.75
M_DOB,Galium verum s. str.,no,SPE,Galium verum agg.,0.275
M_DOB,Helictotrichon pratense,no,SPE,Helictotrichon,1.125
M_DOB,Helictotrichon pubescens,no,SPE,Helictotrichon,2.525
M_DOB,Hypochaeris radicata,no,SPE,Hypochaeris,0.025
M_DOB,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,1
M_DOB,Koeleria macrantha,yes,SPE,Koeleria pyramidata agg.,1.5
M_DOB,Lathyrus pratensis,no,SPE,Lathyrus,0.2
M_DOB,Leucanthemum vulgare s. str.,no,SPE,Leucanthemum vulgare agg.,5.5
M_DOB,Linaria vulgaris,no,SPE,Linaria,0.05
M_DOB,Linum catharticum,yes,SPE,Linum,0.025
M_DOB,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,1.75
M_DOB,Medicago falcata s. str.,yes,SPE,Medicago sativa agg.,2.525
M_DOB,Medicago lupulina,no,SPE,Medicago,0.3
M_DOB,Origanum vulgare,no,SPE,Origanum,0.275
M_DOB,Picris hieracioides s. l.,no,SPE,Picris,0.375
M_DOB,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,0.07500000000000001
M_DOB,Plantago lanceolata,no,SPE,Plantago,0.55
M_DOB,Plantago media,no,SPE,Plantago,0.4
M_DOB,Poa angustifolia,no,SPE,Poa pratensis agg.,1.125
M_DOB,Prunella vulgaris,no,SPE,Prunella,0.125
M_DOB,Rhinanthus minor,no,SPE,Rhinanthus,0.025
M_DOB,Salvia pratensis,no,SPE,Salvia,4.025
M_DOB,Sanguisorba minor s. l.,no,SPE,Sanguisorba,0.875
M_DOB,Scabiosa ochroleuca,no,SPE,Scabiosa,0.125
M_DOB,Securigera varia,no,SPE,Securigera,0.025
M_DOB,Senecio,no,GAT,Asteraceae,0.025
M_DOB,Silene latifolia subsp. alba,no,SSP,Silene latifolia,0.05
M_DOB,Silene vulgaris,no,SPE,Silene,0.875
M_DOB,Stachys recta,no,SPE,Stachys,0.025
M_DOB,Taraxacum sect. Ruderalia,yes,SEC,Taraxacum,0.275
M_DOB,Trifolium campestre,no,SPE,Trifolium,3.65
M_DOB,Trifolium pratense,no,SPE,Trifolium,8
M_DOB,Vicia angustifolia s. l.,no,AGG,Vicia sativa agg.,1.15
M_DOB,Vicia hirsuta,no,SPE,Vicia,0.05
M_DOR,Achillea millefolium agg.,no,AGG,Achillea,0.375
M_DOR,Agrimonia eupatoria,no,SPE,Agrimonia,0.275
M_DOR,Arrhenatherum elatius,no,SPE,Arrhenatherum,21.875
M_DOR,Astragalus glycyphyllos,no,SPE,Astragalus,2.625
M_DOR,Centaurea jacea agg.,yes,AGG,Centaurea,0.025
M_DOR,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.125
M_DOR,Convolvulus arvensis,no,SPE,Convolvulus,2.625
M_DOR,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,2.5
M_DOR,Elymus repens s. str.,no,SPE,Elymus,6
M_DOR,Festuca arundinacea,no,SPE,Festuca,0.5
M_DOR,Festuca ovina agg.,no,AG1,Festuca,0.5
M_DOR,Festuca rubra,no,SPE,Festuca rubra agg.,0.5
M_DOR,Galium mollugo agg.,no,AGG,Galium,6.25
M_DOR,Galium verum s. str.,no,SPE,Galium verum agg.,4.5
M_DOR,Leontodon hispidus,no,SPE,Leontodon,0.025
M_DOR,Leucanthemum vulgare s. str.,no,SPE,Leucanthemum vulgare agg.,0.125
M_DOR,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,0.025
M_DOR,Pastinaca sativa,no,SPE,Pastinaca,0.125
M_DOR,Plantago lanceolata,no,SPE,Plantago,0.25
M_DOR,Poa angustifolia,no,SPE,Poa pratensis agg.,13.5
M_DOR,Prunella vulgaris,no,SPE,Prunella,0.125
M_DOR,Salvia pratensis,no,SPE,Salvia,0.125
M_DOR,Securigera varia,no,SPE,Securigera,0.125
M_DOR,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.025
M_DOR,Veronica arvensis,no,SPE,Veronica,0.025
M_EIC,Alopecurus pratensis,no,SPE,Alopecurus,21.875
M_EIC,Carex praecox agg.,no,AGG,Carex,1
M_EIC,Cerastium glomeratum,no,SPE,Cerastium,0.025
M_EIC,Convolvulus arvensis,no,SPE,Convolvulus,0.625
M_EIC,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,0.125
M_EIC,Draba verna s. str.,no,SPE,Draba verna agg.,0.525
M_EIC,Elymus repens s. str.,no,SPE,Elymus,10
M_EIC,Phalaris arundinacea,no,SPE,Phalaris,2.625
M_EIC,Poa pratensis agg.,no,AGG,Poa,13
M_EIC,Potentilla reptans,no,SPE,Potentilla,4
M_EIC,Rumex acetosa,no,SPE,Rumex,7.5
M_EIC,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.375
M_EIC,Trifolium pratense,no,SPE,Trifolium,0.5
M_EIC,Veronica arvensis,no,SPE,Veronica,0.125
M_EIC,Vicia angustifolia s. l.,no,AGG,Vicia sativa agg.,5.125
M_EIC,Vicia hirsuta,no,SPE,Vicia,15
M_EIC,Vicia sativa agg.,no,AGG,Vicia,5.625
M_FAL,Achillea millefolium agg.,no,AGG,Achillea,4.125
M_FAL,Alopecurus pratensis,no,SPE,Alopecurus,11
M_FAL,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,0.025
M_FAL,Arenaria serpyllifolia s. l.,no,SPE,Arenaria serpyllifolia agg.,0.15
M_FAL,Arrhenatherum elatius,no,SPE,Arrhenatherum,4
M_FAL,Centaurea jacea agg.,no,AGG,Centaurea,8
M_FAL,Cerastium glomeratum,no,SPE,Cerastium,1.125
M_FAL,Cerastium glutinosum,no,SPE,Cerastium pumilum agg.,0.025
M_FAL,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,3
M_FAL,Cichorium intybus,no,SPE,Cichorium,6
M_FAL,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,10
M_FAL,Daucus carota,no,SPE,Daucus,0.025
M_FAL,Galium mollugo agg.,no,AGG,Galium,11
M_FAL,Geranium molle,no,SPE,Geranium,0.025
M_FAL,Glechoma hederacea,no,SPE,Glechoma,0.625
M_FAL,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,0.625
M_FAL,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,0.525
M_FAL,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),0.025
M_FAL,Plantago lanceolata,no,SPE,Plantago,0.525
M_FAL,Poa pratensis s. str.,no,SPE,Poa pratensis agg.,28.75
M_FAL,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.5
M_FAL,Rumex thyrsiflorus,yes,SPE,Rumex,13.5
M_FAL,Stellaria media s. str.,no,SPE,Stellaria media agg.,1.25
M_FAL,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.5
M_FAL,Veronica arvensis,no,SPE,Veronica,1.125
M_FAL,Vicia sativa agg.,no,AGG,Vicia,0.125
M_FAL,Viola arvensis,no,SPE,Viola tricolor agg.,0.025
M_FAL,Vulpia myuros,no,SPE,Vulpia,0.5
M_FRB,Achillea millefolium agg.,no,AGG,Achillea,0.625
M_FRB,Agrimonia eupatoria,no,SPE,Agrimonia,3.625
M_FRB,Alyssum alyssoides,no,SPE,Alyssum,1.125
M_FRB,Arenaria serpyllifolia s. l.,no,SPE,Arenaria serpyllifolia agg.,1
M_FRB,Arrhenatherum elatius,no,SPE,Arrhenatherum,2.525
M_FRB,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,0.775
M_FRB,Bromus sterilis,no,SPE,Bromus,3.15
M_FRB,Camelina sativa s. str.,no,SPE,Camelina sativa agg.,0.525
M_FRB,Centaurea jacea agg.,no,AGG,Centaurea,0.125
M_FRB,Cerastium glomeratum,no,SPE,Cerastium,0.75
M_FRB,Convolvulus arvensis,no,SPE,Convolvulus,0.025
M_FRB,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,0.175
M_FRB,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,0.025
M_FRB,Draba verna s. str.,no,SPE,Draba verna agg.,0.625
M_FRB,Echium vulgare,no,SPE,Echium,0.15
M_FRB,Elymus repens s. str.,no,SPE,Elymus,0.125
M_FRB,Eryngium campestre,no,SPE,Eryngium,19.375
M_FRB,Euphorbia cyparissias,no,SPE,Euphorbia,1.125
M_FRB,Falcaria vulgaris,no,SPE,Falcaria,1.15
M_FRB,Festuca csikhegyensis,no,SPE,Festuca ovina agg.,0.025
M_FRB,Festuca ovina agg.,no,AG1,Festuca,23.75
M_FRB,Festuca rubra,no,SPE,Festuca rubra agg.,0.5
M_FRB,Festuca valesiaca s. l.,no,AGG,Festuca ovina agg.,1.5
M_FRB,Galium mollugo agg.,no,AGG,Galium,1
M_FRB,Geranium molle,no,SPE,Geranium,0.125
M_FRB,Hieracium,no,GAT,Asteraceae,0.025
M_FRB,Hypericum perforatum,no,SPE,Hypericum,0.125
M_FRB,Koeleria macrantha,no,SPE,Koeleria pyramidata agg.,2
M_FRB,Lactuca serriola,no,SPE,Lactuca,0.025
M_FRB,Lappula squarrosa,no,SPE,Lappula,0.125
M_FRB,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,0.625
M_FRB,Medicago minima,no,SPE,Medicago,1.125
M_FRB,Medicago sativa,no,SPE,Medicago sativa agg.,5.5
M_FRB,Myosotis ramosissima,no,SPE,Myosotis,0.025
M_FRB,Ononis spinosa s. str.,no,SPE,Ononis spinosa agg.,0.5
M_FRB,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,0.125
M_FRB,Plantago lanceolata,no,SPE,Plantago,0.125
M_FRB,Plantago media,no,SPE,Plantago,0.5
M_FRB,Poa bulbosa,no,SPE,Poa,0.5
M_FRB,Poa pratensis s. str.,no,SPE,Poa pratensis agg.,6
M_FRB,Potentilla verna,no,SPE,Potentilla verna agg.,0.625
M_FRB,Prunus,no,GAT,Rosaceae,0.07500000000000001
M_FRB,Rosa glauca,no,SPE,Rosa,0.5
M_FRB,Salvia pratensis,no,SPE,Salvia,5.625
M_FRB,Saxifraga tridactylites,no,SPE,Saxifraga,0.525
M_FRB,Scabiosa ochroleuca,no,SPE,Scabiosa,0.125
M_FRB,Tragopogon pratensis s. l.,no,AGG,Tragopogon,0.025
M_FRB,Trifolium campestre,no,SPE,Trifolium,7.5
M_FRB,Trisetum flavescens,no,SPE,Trisetum,3.625
M_FRB,Valerianella locusta,no,SPE,Valerianella,0.625
M_FRB,Verbena officinalis,no,SPE,Verbena,0.025
M_FRB,Veronica arvensis,no,SPE,Veronica,0.3
M_FRB,Vicia hirsuta,no,SPE,Vicia,0.625
M_FRB,Vicia sativa agg.,no,AGG,Vicia,1.625
M_GRO,Anthriscus sylvestris,yes,SPE,Anthriscus sylvestris agg.,0.05
M_GRO,Arrhenatherum elatius,no,SPE,Arrhenatherum,43.75
M_GRO,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,2.5
M_GRO,Cerastium,no,GAT,Caryophyllaceae,0.125
M_GRO,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.15
M_GRO,Cirsium arvense,no,SPE,Cirsium,1.15
M_GRO,Cirsium vulgare,no,SPE,Cirsium,0.125
M_GRO,Cornus sanguinea,no,SPE,Cornus,0.025
M_GRO,Crataegus,no,GAT,Rosaceae,0.025
M_GRO,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,2
M_GRO,Elymus repens s. str.,no,SPE,Elymus,0.275
M_GRO,Eryngium campestre,no,SPE,Eryngium,0.15
M_GRO,Galium mollugo agg.,no,AGG,Galium,0.5
M_GRO,Geranium dissectum,no,SPE,Geranium,0.05
M_GRO,Hypericum perforatum,no,SPE,Hypericum,0.5
M_GRO,Lolium perenne,no,SPE,Lolium,0.25
M_GRO,Medicago lupulina,no,SPE,Medicago,0.75
M_GRO,Myosotis,no,GAT,Boraginaceae,1.25
M_GRO,Picris hieracioides s. l.,no,SPE,Picris,2.525
M_GRO,Poa angustifolia,no,SPE,Poa pratensis agg.,0.125
M_GRO,Poa pratensis agg.,no,AGG,Poa,3.5
M_GRO,Potentilla reptans,no,SPE,Potentilla,0.15
M_GRO,Prunus mahaleb,no,SPE,Prunus,0.025
M_GRO,Rosa,no,GAT,Rosaceae,0.025
M_GRO,Sonchus asper,no,SPE,Sonchus,0.025
M_GRO,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,2.125
M_GRO,Trifolium campestre,no,SPE,Trifolium,4
M_GRO,Trifolium pratense,no,SPE,Trifolium,0.5
M_GRO,Veronica arvensis,no,SPE,Veronica,0.4
M_GRO,Vicia angustifolia s. l.,no,AGG,Vicia sativa agg.,2
M_GRO,Vicia hirsuta,no,SPE,Vicia,1.375
M_GRO,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,0.525
M_HAH,Achillea pannonica,no,SPE,Achillea millefolium agg.,0.025
M_HAH,Asperula cynanchica,no,SPE,Asperula,0.025
M_HAH,Brachypodium pinnatum,no,SPE,Brachypodium pinnatum agg.,3.625
M_HAH,Briza media,no,SPE,Briza,1.025
M_HAH,Bromus erectus,no,SPE,Bromus,0.025
M_HAH,Bupleurum falcatum,no,SPE,Bupleurum,0.625
M_HAH,Carex humilis,no,SPE,Carex,12.125
M_HAH,Cirsium acaulon,no,SPE,Cirsium,2
M_HAH,Crataegus monogyna,no,SPE,Crataegus,2.675
M_HAH,Cuscuta epithymum,no,SPE,Cuscuta epithymum agg.,2.5
M_HAH,Euphorbia cyparissias,no,SPE,Euphorbia,0.55
M_HAH,Festuca rupicola,no,SPE,Festuca ovina agg.,6.5
M_HAH,Festuca valesiaca s. l.,no,AGG,Festuca ovina agg.,5
M_HAH,Helianthemum canum,no,SPE,Helianthemum,2
M_HAH,Helictotrichon pratense,no,SPE,Helictotrichon,0.875
M_HAH,Hieracium pilosella,no,SPE,Hieracium subg. Pilosella,10.5
M_HAH,Hippocrepis comosa,no,SPE,Hippocrepis,0.275
M_HAH,Koeleria macrantha,no,SPE,Koeleria pyramidata agg.,0.5
M_HAH,Orchis purpurea,no,SPE,Orchis,1.125
M_HAH,Potentilla heptaphylla,no,SPE,Potentilla,0.275
M_HAH,Potentilla incana,no,SPE,Potentilla verna agg.,0.15
M_HAH,Potentilla verna,no,SPE,Potentilla verna agg.,0.175
M_HAH,Rosa,no,GAT,Rosaceae,0.125
M_HAH,Rosa rubiginosa,no,SPE,Rosa rubiginosa agg.,0.025
M_HAH,Sanguisorba minor s. l.,no,SPE,Sanguisorba,0.4
M_HAH,Scabiosa ochroleuca,no,SPE,Scabiosa,0.125
M_HAH,Seseli hippomarathrum,no,SPE,Seseli,2
M_HAH,Sesleria caerulea,no,SPE,Sesleria,0.625
M_HAH,Teucrium chamaedrys,no,SPE,Teucrium,20
M_HAH,Thymus praecox,no,SPE,Thymus,2.675
M_HAH,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.025
M_HAI,Achillea millefolium agg.,no,AGG,Achillea,0.875
M_HAI,Agrimonia eupatoria,no,SPE,Agrimonia,4.625
M_HAI,Alopecurus pratensis,no,SPE,Alopecurus,0.5
M_HAI,Arrhenatherum elatius,no,SPE,Arrhenatherum,12.375
M_HAI,Bellis perennis,no,SPE,Bellis,0.025
M_HAI,Bromus erectus,no,SPE,Bromus,0.75
M_HAI,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.05
M_HAI,Cichorium intybus,no,SPE,Cichorium,0.625
M_HAI,Cirsium vulgare,no,SPE,Cirsium,0.5
M_HAI,Convolvulus arvensis,no,SPE,Convolvulus,5
M_HAI,Crepis biennis,no,SPE,Crepis,0.5
M_HAI,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,2.5
M_HAI,Elymus repens s. str.,no,SPE,Elymus,5.625
M_HAI,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,1.5
M_HAI,Festuca rubra,yes,SPE,Festuca rubra agg.,2.5
M_HAI,Festuca rubra,no,SPE,Festuca rubra agg.,7.5
M_HAI,Galium mollugo agg.,no,AGG,Galium,0.625
M_HAI,Geranium pyrenaicum,no,SPE,Geranium,1
M_HAI,Lathyrus pratensis,no,SPE,Lathyrus,0.175
M_HAI,Lolium perenne,no,SPE,Lolium,5
M_HAI,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,0.625
M_HAI,Medicago falcata s. str.,no,SPE,Medicago sativa agg.,1
M_HAI,Medicago lupulina,no,SPE,Medicago,0.4
M_HAI,Picris hieracioides s. l.,no,SPE,Picris,0.125
M_HAI,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,0.025
M_HAI,Plantago lanceolata,no,SPE,Plantago,0.1
M_HAI,Plantago media,no,SPE,Plantago,0.025
M_HAI,Poa pratensis agg.,no,AGG,Poa,7.625
M_HAI,Poa trivialis s. l.,no,SPE,Poa,1
M_HAI,Ranunculus bulbosus,no,SPE,Ranunculus,1.275
M_HAI,Rosa,no,GAT,Rosaceae,2.5
M_HAI,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.5
M_HAI,Trifolium pratense,no,SPE,Trifolium,0.625
M_HAI,Trisetum flavescens,no,SPE,Trisetum,9.5
M_HAI,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,0.55
M_HAI,Vicia angustifolia s. l.,no,AGG,Vicia sativa agg.,3
M_HAI,Vicia hirsuta,no,SPE,Vicia,0.025
M_HAI,Viola hirta,no,SPE,Viola,1.125
M_HAR,Achillea millefolium agg.,no,AGG,Achillea,2
M_HAR,Agrimonia eupatoria,no,SPE,Agrimonia,1.25
M_HAR,Alopecurus pratensis,no,SPE,Alopecurus,0.625
M_HAR,Arrhenatherum elatius,no,SPE,Arrhenatherum,17.875
M_HAR,Artemisia vulgaris,no,SPE,Artemisia vulgaris agg.,0.125
M_HAR,Centaurea jacea agg.,no,AGG,Centaurea,17.5
M_HAR,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.15
M_HAR,Crataegus,no,GAT,Rosaceae,0.05
M_HAR,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,1.5
M_HAR,Daucus carota,no,SPE,Daucus,1.625
M_HAR,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,0.025
M_HAR,Euphorbia cyparissias,no,SPE,Euphorbia,0.025
M_HAR,Festuca ovina agg.,no,AG1,Festuca,1.625
M_HAR,Fragaria viridis,no,SPE,Fragaria,0.125
M_HAR,Galium mollugo agg.,no,AGG,Galium,4.625
M_HAR,Galium verum s. str.,no,SPE,Galium verum agg.,1.625
M_HAR,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,13
M_HAR,Lathyrus tuberosus,no,SPE,Lathyrus,5.5
M_HAR,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,0.025
M_HAR,Medicago sativa,no,SPE,Medicago sativa agg.,0.125
M_HAR,Pastinaca sativa,no,SPE,Pastinaca,0.125
M_HAR,Picris hieracioides s. l.,no,SPE,Picris,2.125
M_HAR,Plantago lanceolata,no,SPE,Plantago,0.125
M_HAR,Poa pratensis agg.,no,AGG,Poa,17.5
M_HAR,Rumex acetosa,no,SPE,Rumex,0.5
M_HAR,Salvia pratensis,no,SPE,Salvia,4
M_HAR,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.5
M_HAR,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,0.125
M_HAR,Vicia hirsuta,no,SPE,Vicia,0.125
M_HAR,Vicia sativa agg.,no,AGG,Vicia,0.125
M_HIR,Achillea millefolium agg.,no,AGG,Achillea,0.5
M_HIR,Agrimonia eupatoria,no,SPE,Agrimonia,2.25
M_HIR,Brachypodium pinnatum,no,SPE,Brachypodium pinnatum agg.,16
M_HIR,Briza media,no,SPE,Briza,1.25
M_HIR,Bromus erectus,no,SPE,Bromus,2.625
M_HIR,Centaurea jacea agg.,no,AGG,Centaurea,0.75
M_HIR,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.025
M_HIR,Cornus sanguinea,no,SPE,Cornus,5.25
M_HIR,Crataegus,no,GAT,Rosaceae,0.025
M_HIR,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,0.275
M_HIR,Euphorbia cyparissias,no,SPE,Euphorbia,2.25
M_HIR,Falcaria vulgaris,no,SPE,Falcaria,0.05
M_HIR,Festuca rupicola,no,SPE,Festuca ovina agg.,10
M_HIR,Fragaria viridis,no,SPE,Fragaria,1.625
M_HIR,Galium aparine,no,SPE,Galium aparine agg.,0.05
M_HIR,Galium mollugo agg.,no,AGG,Galium,0.25
M_HIR,Galium verum s. str.,no,SPE,Galium verum agg.,1.25
M_HIR,Gentiana cruciata,no,SPE,Gentiana,0.125
M_HIR,Helictotrichon pratense,no,SPE,Helictotrichon,0.125
M_HIR,Hieracium,no,GAT,Asteraceae,0.025
M_HIR,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,0.25
M_HIR,Koeleria pyramidata,no,SPE,Koeleria pyramidata agg.,0.15
M_HIR,Leucanthemum vulgare s. str.,no,SPE,Leucanthemum vulgare agg.,0.25
M_HIR,Linum catharticum,no,SPE,Linum,0.1
M_HIR,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,1.75
M_HIR,Melampyrum pratense,yes,SPE,Melampyrum,0.375
M_HIR,Ononis repens,no,SPE,Ononis spinosa agg.,8
M_HIR,Orchis tridentata,no,SPE,Orchis,0.15
M_HIR,Origanum vulgare,no,SPE,Origanum,6.5
M_HIR,Plantago lanceolata,no,SPE,Plantago,0.375
M_HIR,Platanthera bifolia s. l.,no,AGG,Platanthera,0.15
M_HIR,Poa angustifolia,no,SPE,Poa pratensis agg.,0.15
M_HIR,Polygala vulgaris s. l.,no,SPE,Polygala,0.07500000000000001
M_HIR,Pyrus communis,no,SPE,Pyrus communis agg.,0.125
M_HIR,Quercus robur,no,SPE,Quercus,0.025
M_HIR,Rosa,no,GAT,Rosaceae,0.125
M_HIR,Sanguisorba minor s. l.,no,SPE,Sanguisorba,0.05
M_HIR,Scabiosa ochroleuca,no,SPE,Scabiosa,0.875
M_HIR,Securigera varia,no,SPE,Securigera,1.25
M_HIR,Solidago virgaurea,no,SPE,Solidago,1.125
M_HIR,Vicia cracca,no,SPE,Vicia cracca agg.,0.025
M_HIR,Vicia sativa agg.,no,AGG,Vicia,0.025
M_HLI,Achillea millefolium agg.,no,AGG,Achillea,2.125
M_HLI,Agrimonia eupatoria,no,SPE,Agrimonia,0.15
M_HLI,Alopecurus pratensis,no,SPE,Alopecurus,1.75
M_HLI,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,1.625
M_HLI,Arrhenatherum elatius,no,SPE,Arrhenatherum,10.125
M_HLI,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,5.275
M_HLI,Calystegia sepium,no,SPE,Calystegia sepium agg.,0.025
M_HLI,Centaurea jacea agg.,no,AGG,Centaurea,1
M_HLI,Cerastium brachypetalum s. str.,no,SPE,Cerastium brachypetalum agg.,0.25
M_HLI,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.175
M_HLI,Cirsium arvense,no,SPE,Cirsium,0.125
M_HLI,Crataegus,no,GAT,Rosaceae,0.05
M_HLI,Crepis biennis,yes,SPE,Crepis,0.125
M_HLI,Crepis biennis,no,SPE,Crepis,0.025
M_HLI,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,1.75
M_HLI,Daucus carota,no,SPE,Daucus,3.75
M_HLI,Elymus repens s. str.,no,SPE,Elymus,0.025
M_HLI,Falcaria vulgaris,no,SPE,Falcaria,0.025
M_HLI,Festuca rubra,no,SPE,Festuca rubra agg.,0.15
M_HLI,Galium mollugo agg.,no,AGG,Galium,0.25
M_HLI,Glechoma hederacea,no,SPE,Glechoma,0.05
M_HLI,Helictotrichon pubescens,no,SPE,Helictotrichon,0.05
M_HLI,Holcus lanatus,no,SPE,Holcus,6
M_HLI,Leucanthemum vulgare s. str.,no,SPE,Leucanthemum vulgare agg.,3.625
M_HLI,Lolium perenne,no,SPE,Lolium,1.025
M_HLI,Myosotis ramosissima,no,SPE,Myosotis,0.05
M_HLI,Pastinaca sativa,no,SPE,Pastinaca,1.15
M_HLI,Plantago lanceolata,no,SPE,Plantago,1.5
M_HLI,Poa pratensis agg.,no,AGG,Poa,0.875
M_HLI,Ranunculus acris,no,SPE,Ranunculus acris agg.,5
M_HLI,Ranunculus bulbosus,no,SPE,Ranunculus,12.375
M_HLI,Rhinanthus minor,no,SPE,Rhinanthus,0.15
M_HLI,Rosa,no,GAT,Rosaceae,0.025
M_HLI,Rubus sect. Rubus,no,SEC,Rubus subg. Rubus,0.025
M_HLI,Rumex acetosa,no,SPE,Rumex,0.275
M_HLI,Saxifraga granulata,no,SPE,Saxifraga,0.125
M_HLI,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,3.025
M_HLI,Tragopogon pratensis s. l.,no,AGG,Tragopogon,0.05
M_HLI,Trifolium dubium,no,SPE,Trifolium dubium agg.,1.125
M_HLI,Trifolium pratense,no,SPE,Trifolium,19.375
M_HLI,Trisetum flavescens,no,SPE,Trisetum,8
M_HLI,Veronica arvensis,no,SPE,Veronica,0.07500000000000001
M_HLI,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,2.125
M_HLI,Vicia sativa agg.,no,AGG,Vicia,3.5
M_HLI,Vicia sylvatica,no,SPE,Vicia,0.5
M_HLI,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,0.025
M_HNB,Achillea millefolium agg.,no,AGG,Achillea,1.15
M_HNB,Agrimonia eupatoria,no,SPE,Agrimonia,0.025
M_HNB,Arenaria serpyllifolia s. l.,no,SPE,Arenaria serpyllifolia agg.,0.125
M_HNB,Arrhenatherum elatius,no,SPE,Arrhenatherum,0.025
M_HNB,Briza media,no,SPE,Briza,1.125
M_HNB,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,2
M_HNB,Centaurea jacea agg.,no,AGG,Centaurea,1.625
M_HNB,Centaurea stoebe s. l.,no,AGG,Centaurea paniculata agg.,0.125
M_HNB,Cerastium,no,GAT,Caryophyllaceae,1.125
M_HNB,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.125
M_HNB,Cirsium acaulon,no,SPE,Cirsium,0.5
M_HNB,Cornus sanguinea,no,SPE,Cornus,1
M_HNB,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,1.125
M_HNB,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,0.025
M_HNB,Eryngium campestre,no,SPE,Eryngium,0.5
M_HNB,Euphorbia cyparissias,no,SPE,Euphorbia,1.625
M_HNB,Festuca csikhegyensis,no,SPE,Festuca ovina agg.,1.125
M_HNB,Festuca ovina agg.,no,AG1,Festuca,5.5
M_HNB,Festuca rubra,no,SPE,Festuca rubra agg.,10.5
M_HNB,Fragaria viridis,no,SPE,Fragaria,5
M_HNB,Galium verum s. str.,no,SPE,Galium verum agg.,1
M_HNB,Helianthemum nummularium s. l.,no,SPE,Helianthemum,0.025
M_HNB,Hieracium subg. Pilosella,no,SGE,Hieracium,0.125
M_HNB,Koeleria pyramidata,no,SPE,Koeleria pyramidata agg.,9.5
